Time,normE,es.EX,es.EY,es.EZ,es.tEX,es.tEY,es.tEZ,es.Ex,es.Ey,es.Ez,es.tEx,es.tEy,es.tEz,V
0.0,1.51734780898185,-0.5408392379462019,0.17182214772358329,1.4028778108638047,-0.5408392379462108,0,1.402877810863802,-0.5408392379462019,0.17182214772358329,1.4028778108638047,-0.5408392379462108,0,1.402877810863802,0.007387652199683808
0.02,1.3105596757852234,-0.4671322507273279,0.14840577241135977,1.211689948906228,-0.4671322507273368,0,1.211689948906228,-0.4671322507273279,0.14840577241135977,1.211689948906228,-0.4671322507273368,0,1.211689948906228,0.006380843473202445
0.04,1.3226116142731923,-0.4714280109544806,0.14977051194379487,1.2228326790746542,-0.4714280109544877,0,1.2228326790746493,-0.4714280109544806,0.14977051194379487,1.2228326790746542,-0.4714280109544877,0,1.2228326790746493,0.006439521696649712
0.06,1.3347719377652658,-0.47576240249035784,0.15114753027773753,1.234075617463514,-0.4757624024903667,0,1.2340756174635183,-0.47576240249035784,0.15114753027773753,1.234075617463514,-0.4757624024903667,0,1.2340756174635183,0.00649872788136012
0.08,1.3471185285261558,-0.48016318765284915,0.1525456361228672,1.2454907710928795,-0.48016318765285093,0,1.2454907710928804,-0.48016318765284915,0.1525456361228672,1.2454907710928795,-0.48016318765285093,0,1.2454907710928804,0.006558840723654409
0.1,1.3595931258294596,-0.48460959982558216,0.15395823372177375,1.2570242744335371,-0.48460959982559104,0,1.2570242744335376,-0.48460959982558216,0.15395823372177375,1.2570242744335371,-0.48460959982559104,0,1.2570242744335376,0.006619576638929749
0.12,1.3720677231327612,-0.48905601199831006,0.15537083132066898,1.268557777774196,-0.4890560119983136,0,1.2685577777741965,-0.48905601199831006,0.15537083132066898,1.268557777774196,-0.4890560119983136,0,1.2685577777741965,0.006680312554205091
0.14,1.384672238615046,-0.4935487317326851,0.15679814118017033,1.2802113981458163,-0.4935487317326922,0,1.2802113981458163,-0.4935487317326851,0.15679814118017033,1.2802113981458163,-0.4935487317326922,0,1.2802113981458163,0.00674168103919958
0.16,1.3978119395221142,-0.4982322110069728,0.15828605678015994,1.292359829056989,-0.4982322110069799,0,1.2923598290569887,-0.4982322110069728,0.15828605678015994,1.292359829056989,-0.4982322110069799,0,1.2923598290569887,0.006805655334223794
0.18,1.4109516404291866,-0.5029156902812605,0.15977397238016056,1.304508259968164,-0.5029156902812676,0,1.3045082599681628,-0.5029156902812605,0.15977397238016056,1.304508259968164,-0.5029156902812676,0,1.3045082599681628,0.006869629629248012
0.2,1.424091341336256,-0.5075991695555376,0.16126188798016405,1.3166566908793405,-0.5075991695555447,0,1.3166566908793405,-0.5075991695555376,0.16126188798016405,1.3166566908793405,-0.5075991695555447,0,1.3166566908793405,0.00693360392427223
0.22,1.4372310422433237,-0.5122826488298252,0.16274980358015934,1.328805121790512,-0.5122826488298323,0,1.3288051217905101,-0.5122826488298252,0.16274980358015934,1.328805121790512,-0.5122826488298323,0,1.3288051217905101,0.0069975782192964455
0.24,1.4503707431503914,-0.5169661281041112,0.1642377191801503,1.3409535527016838,-0.5169661281041237,0,1.3409535527016834,-0.5169661281041112,0.1642377191801503,1.3409535527016838,-0.5169661281041237,0,1.3409535527016834,0.007061552514320663
0.26,1.463510444057457,-0.5216496073783988,0.16572563478014157,1.3531019836128535,-0.5216496073784077,0,1.353101983612853,-0.5216496073783988,0.16572563478014157,1.3531019836128535,-0.5216496073784077,0,1.353101983612853,0.007125526809344881
0.28,1.4772484251662705,-0.5265463630418338,0.16728116531961357,1.3658035634365486,-0.5265463630418427,0,1.3658035634365513,-0.5265463630418338,0.16728116531961357,1.3658035634365486,-0.5265463630418427,0,1.3658035634365513,0.007192407748441677
0.3,1.4918814980689585,-0.5317622032164843,0.16893785511067816,1.3793327137713796,-0.5317622032164896,0,1.3793327137713751,-0.5317622032164843,0.16893785511067816,1.3793327137713796,-0.5317622032164896,0,1.3793327137713751,0.007263637340977679
0.32,1.506514570971719,-0.5369780433911294,0.1705945449017381,1.3928618641062025,-0.5369780433911365,0,1.3928618641061998,-0.5369780433911294,0.1705945449017381,1.3928618641062025,-0.5369780433911365,0,1.3928618641061998,0.007334866933513679
0.34,1.521147643874568,-0.5421938835657868,0.17225123469280423,1.4063910144410312,-0.5421938835657903,0,1.4063910144410325,-0.5421938835657868,0.17225123469280423,1.4063910144410312,-0.5421938835657903,0,1.4063910144410325,0.00740609652604968
0.36,1.5357807167774835,-0.5474097237404374,0.17390792448386871,1.4199201647758533,-0.5474097237404445,0,1.4199201647758581,-0.5474097237404374,0.17390792448386871,1.4199201647758533,-0.5474097237404445,0,1.4199201647758581,0.007477326118585682
0.38,1.5504137896804808,-0.5526255639150843,0.17556461427493641,1.4334493151106842,-0.5526255639150914,0,1.433449315110682,-0.5526255639150843,0.17556461427493641,1.4334493151106842,-0.5526255639150914,0,1.433449315110682,0.007548555711121681
0.4,1.5650468625835474,-0.5578414040897418,0.1772213040659848,1.4469784654455102,-0.5578414040897525,0,1.446978465445512,-0.5578414040897418,0.1772213040659848,1.4469784654455102,-0.5578414040897525,0,1.446978465445512,0.007619785303657683
0.42,1.5796799354866822,-0.5630572442643921,0.17887799385705572,1.460507615780335,-0.5630572442643992,0,1.4605076157803403,-0.5630572442643921,0.17887799385705572,1.460507615780335,-0.5630572442643992,0,1.4605076157803403,0.007691014896193685
0.44,1.5943130083898867,-0.5682730844390462,0.18053468364811864,1.474036766115161,-0.5682730844390604,0,1.4740367661151632,-0.5682730844390462,0.18053468364811864,1.474036766115161,-0.5682730844390604,0,1.4740367661151632,0.007762244488729685
