Time,normE,es.EX,es.EY,es.EZ,es.tEX,es.tEY,es.tEZ,es.Ex,es.Ey,es.Ez,es.tEx,es.tEy,es.tEz,V
0.0,37.37081486290394,-17.6486509787281,14.159680764923692,16.97398183274546,-17.648650978728078,0,16.973981832745437,-17.6486509787281,14.159680764923692,16.97398183274546,-17.648650978728078,0,16.973981832745437,0.011728669209632335
0.02,32.277355416082216,-15.243226095082562,12.229785471686121,14.660511051930506,-15.243226095082527,0,14.660511051930484,-15.243226095082562,12.229785471686121,14.660511051930506,-15.243226095082527,0,14.660511051930484,0.010130108910081466
0.04,32.57408759649152,-15.38336012162025,12.342216335846032,14.7952880562816,-15.383360121620264,0,14.795288056281606,-15.38336012162025,12.342216335846032,14.7952880562816,-15.383360121620264,0,14.795288056281606,0.010223237025649765
0.06,32.872943744045934,-15.52449720225195,12.455451959774457,14.931029787258403,-15.52449720225193,0,14.931029787258467,-15.52449720225195,12.455451959774457,14.931029787258403,-15.52449720225193,0,14.931029787258467,0.010317031740784376
0.08,33.17761151028568,-15.668378866901989,12.570889589629104,15.069411173619613,-15.668378866901975,0,15.069411173619585,-15.668378866901989,12.570889589629104,15.069411173619613,-15.668378866901975,0,15.069411173619585,0.010412650406524766
0.1,33.48370980895929,-15.812936112086177,12.686869244187612,15.20844231228672,-15.812936112086184,0,15.208442312286707,-15.812936112086177,12.686869244187612,15.20844231228672,-15.812936112086184,0,15.208442312286707,0.010508718038489595
0.12,33.78980810763281,-15.957493357270337,12.802848898746,15.347473450953757,-15.957493357270351,0,15.347473450953743,-15.957493357270337,12.802848898746,15.347473450953757,-15.957493357270351,0,15.347473450953743,0.010604785670454427
0.14,34.10523771340695,-16.10645738252117,12.922364154895597,15.490742909908846,-16.106457382521157,0,15.490742909908874,-16.10645738252117,12.922364154895597,15.490742909908846,-16.106457382521157,0,15.490742909908874,0.010703781893093038
0.16,34.42660381073895,-16.258224960626933,13.044128728185008,15.636708749160697,-16.258224960626904,0,15.636708749160704,-16.258224960626933,13.044128728185008,15.636708749160697,-16.258224960626904,0,15.636708749160704,0.01080464125812141
0.18,34.74796990807083,-16.409992538732652,13.16589330147437,15.782674588412526,-16.409992538732666,0,15.782674588412476,-16.409992538732652,13.16589330147437,15.782674588412526,-16.409992538732666,0,15.782674588412476,0.01090550062314978
0.2,35.06933600540281,-16.56176011683843,13.287657874763745,15.928640427664384,-16.56176011683843,0,15.92864042766439,-16.56176011683843,13.287657874763745,15.928640427664384,-16.56176011683843,0,15.92864042766439,0.011006359988178154
0.22,35.390702102734735,-16.713527694944176,13.409422448053029,16.074606266916206,-16.713527694944162,0,16.07460626691619,-16.713527694944176,13.409422448053029,16.074606266916206,-16.713527694944162,0,16.07460626691619,0.011107219353206528
0.24,35.71206820006668,-16.865295273049952,13.531187021342468,16.220572106168042,-16.865295273049973,0,16.22057210616805,-16.865295273049952,13.531187021342468,16.220572106168042,-16.865295273049973,0,16.22057210616805,0.0112080787182349
0.26,36.04122432851455,-17.020741752267966,13.655903212063428,16.3700762108124,-17.02074175226796,0,16.37007621081233,-17.020741752267966,13.655903212063428,16.3700762108124,-17.02074175226796,0,16.37007621081233,0.011311382951004721
0.28,36.396669886501456,-17.188603613418806,13.790580382059048,16.53152108659635,-17.18860361341882,0,16.5315210865964,-17.188603613418806,13.790580382059048,16.53152108659635,-17.18860361341882,0,16.5315210865964,0.011422938008099362
0.3,36.75211544448846,-17.356465474569745,13.925257552054724,16.692965962380406,-17.356465474569717,0,16.692965962380413,-17.356465474569745,13.925257552054724,16.692965962380406,-17.356465474569717,0,16.692965962380413,0.011534493065194003
0.32,37.10756100247548,-17.524327335720642,14.059934722050336,16.854410838164448,-17.52432733572065,0,16.854410838164483,-17.524327335720642,14.059934722050336,16.854410838164448,-17.52432733572065,0,16.854410838164483,0.011646048122288644
0.34,37.4630065604624,-17.692189196871496,14.194611892046012,17.015855713948447,-17.692189196871517,0,17.01585571394844,-17.692189196871496,14.194611892046012,17.015855713948447,-17.692189196871517,0,17.01585571394844,0.011757603179383283
0.36,37.81845211844933,-17.860051058022364,14.329289062041703,17.17730058973249,-17.86005105802238,0,17.177300589732454,-17.860051058022364,14.329289062041703,17.17730058973249,-17.86005105802238,0,17.177300589732454,0.011869158236477922
0.38,38.173897676436354,-18.02791291917329,14.463966232037329,17.338745465516475,-18.027912919173303,0,17.338745465516524,-18.02791291917329,14.463966232037329,17.338745465516475,-18.027912919173303,0,17.338745465516524,0.011980713293572564
0.4,38.52934323442337,-18.195774780324143,14.598643402033012,17.50019034130056,-18.195774780324143,0,17.500190341300538,-18.195774780324143,14.598643402033012,17.50019034130056,-18.195774780324143,0,17.500190341300538,0.012092268350667203
0.42,38.88478879241031,-18.36363664147511,14.733320572028667,17.661635217084573,-18.363636641475097,0,17.66163521708461,-18.36363664147511,14.733320572028667,17.661635217084573,-18.363636641475097,0,17.66163521708461,0.012203823407761844
0.44,39.24023435039739,-18.531498502626008,14.867997742024386,17.823080092868658,-18.531498502625993,0,17.823080092868622,-18.531498502626008,14.867997742024386,17.823080092868658,-18.531498502625993,0,17.823080092868622,0.012315378464856485
0.46,39.59567990838434,-18.699360363776847,15.002674912020034,17.984524968652707,-18.69936036377689,0,17.984524968652693,-18.699360363776847,15.002674912020034,17.984524968652707,-18.69936036377689,0,17.984524968652693,0.012426933521951126
0.48,39.95112546637127,-18.86722222492773,15.137352082015688,18.14596984443667,-18.867222224927758,0,18.145969844436706,-18.86722222492773,15.137352082015688,18.14596984443667,-18.867222224927758,0,18.145969844436706,0.012538488579045767
0.5,40.30657102435838,-19.035084086078626,15.272029252011365,18.307414720220784,-19.03508408607869,0,18.307414720220777,-19.035084086078626,15.272029252011365,18.307414720220784,-19.03508408607869,0,18.307414720220777,0.012650043636140407
0.52,40.679765878968176,-19.211328188018555,15.413431573578741,18.47692139996046,-19.21132818801854,0,18.476921399960418,-19.211328188018555,15.413431573578741,18.47692139996046,-19.21132818801854,0,18.476921399960418,0.01276716923332295
0.54,41.07351362100352,-19.397278547900356,15.562621318282403,18.655763286196972,-19.3972785479004,0,18.65576328619693,-19.397278547900356,15.562621318282403,18.655763286196972,-19.3972785479004,0,18.65576328619693,0.012890745265458428
0.56,41.46726136303898,-19.583228907782214,15.711811062986115,18.834605172433477,-19.58322890778217,0,18.8346051724335,-19.583228907782214,15.711811062986115,18.834605172433477,-19.58322890778217,0,18.8346051724335,0.013014321297593907
0.58,41.861009105074416,-19.769179267664057,15.861000807689763,19.013447058670046,-19.769179267664043,0,19.01344705867001,-19.769179267664057,15.861000807689763,19.013447058670046,-19.769179267664043,0,19.01344705867001,0.013137897329729382
0.6,42.254756847109725,-19.955129627545844,16.010190552393453,19.19228894490653,-19.95512962754583,0,19.19228894490658,-19.955129627545844,16.010190552393453,19.19228894490653,-19.95512962754583,0,19.19228894490658,0.013261473361864862
0.62,42.64850458914512,-20.141079987427688,16.15938029709713,19.371130831143006,-20.14107998742776,0,19.37113083114309,-20.141079987427688,16.15938029709713,19.371130831143006,-20.14107998742776,0,19.37113083114309,0.01338504939400034
0.64,43.04225233118056,-20.32703034730956,16.308570041800785,19.549972717379575,-20.327030347309545,0,19.549972717379603,-20.32703034730956,16.308570041800785,19.549972717379575,-20.327030347309545,0,19.549972717379603,0.013508625426135817
