Time,normE,es.EX,es.EY,es.EZ,es.tEX,es.tEY,es.tEZ,es.Ex,es.Ey,es.Ez,es.tEx,es.tEy,es.tEz,V
0.0,2.2813740027023095,-2.2044101083721044,0.16982008410663607,-0.5618465987637555,-2.204410108372098,0,-0.5618465987637542,-2.2044101083721044,0.16982008410663607,-0.5618465987637555,-2.204410108372098,0,-0.5618465987637542,0.013221037869679203
0.02,1.970433875629547,-1.9039597838684728,0.1466744367924232,-0.4852696534915051,-1.9039597838684497,0,-0.4852696534915051,-1.9039597838684728,0.1466744367924232,-0.4852696534915051,-1.9039597838684497,0,-0.4852696534915051,0.011419075015270883
0.04,1.988548469634952,-1.9214632680906627,0.1480228445902726,-0.4897308351701031,-1.9214632680906405,0,-0.48973083517011773,-1.9214632680906627,0.1480228445902726,-0.4897308351701031,-1.9214632680906405,0,-0.48973083517011773,0.011524052854920424
0.06,2.0067927212244605,-1.9390920361247446,0.14938090306216156,-0.4942239472990142,-1.9390920361247534,0,-0.49422394729901953,-1.9390920361247446,0.14938090306216156,-0.4942239472990142,-1.9390920361247534,0,-0.49422394729901953,0.011629782109995447
0.08,2.025391756583897,-1.957063618852306,0.15076537118855815,-0.4988044345500846,-1.9570636188523043,0,-0.49880443455008106,-1.957063618852306,0.15076537118855815,-0.4988044345500846,-1.9570636188523043,0,-0.49880443455008106,0.011737567398755628
0.1,2.04407812212058,-1.9751195855638173,0.15215634006274825,-0.5034064292249449,-1.975119585563835,0,-0.5034064292249454,-1.9751195855638173,0.15215634006274825,-0.5034064292249449,-1.975119585563835,0,-0.5034064292249454,0.011845858781089843
0.12,2.0627644876572653,-1.9931755522753214,0.15354730893693636,-0.5080084238998399,-1.993175552275309,0,-0.508008423899847,-1.9931755522753214,0.15354730893693636,-0.5080084238998399,-1.993175552275309,0,-0.508008423899847,0.01195415016342406
0.14,2.08202050048672,-2.0117819488211843,0.15498068093492912,-0.5127507086780243,-2.011781948821172,0,-0.5127507086780287,-2.0117819488211843,0.15498068093492912,-0.5127507086780243,-2.011781948821172,0,-0.5127507086780287,0.012065742773183978
0.16,2.101638917672637,-2.030738523753631,0.15644102940938043,-0.5175822447266487,-2.0307385237536177,0,-0.517582244726654,-2.030738523753631,0.15644102940938043,-0.5175822447266487,-2.0307385237536177,0,-0.517582244726654,0.012179435593400132
0.18,2.1212573348585373,-2.0496950986860574,0.15790137788384595,-0.5224137807752833,-2.049695098686062,0,-0.5224137807752882,-2.0496950986860574,0.15790137788384595,-0.5224137807752833,-2.049695098686062,0,-0.5224137807752882,0.01229312841361628
0.2,2.140875752044445,-2.068651673618489,0.1593617263582795,-0.5272453168239348,-2.068651673618497,0,-0.5272453168239117,-2.068651673618489,0.1593617263582795,-0.5272453168239348,-2.068651673618497,0,-0.5272453168239117,0.012406821233832433
0.22,2.1604941692303656,-2.0876082485509375,0.16082207483275557,-0.5320768528725597,-2.087608248550925,0,-0.5320768528725583,-2.0876082485509375,0.16082207483275557,-0.5320768528725597,-2.087608248550925,0,-0.5320768528725583,0.012520514054048583
0.24,2.1801125864162576,-2.106564823483355,0.1622824233072372,-0.5369083889211912,-2.106564823483371,0,-0.5369083889211854,-2.106564823483355,0.1622824233072372,-0.5369083889211912,-2.106564823483371,0,-0.5369083889211854,0.012634206874264732
0.26,2.200206561149372,-2.1259809126709905,0.1637781711436852,-0.5418570431438874,-2.125980912671018,0,-0.5418570431438656,-2.1259809126709905,0.1637781711436852,-0.5418570431438874,-2.125980912671018,0,-0.5418570431438656,0.012750655649779834
0.28,2.2219054250598793,-2.146947748890984,0.16539338307714635,-0.5472009422556039,-2.146947748890973,0,-0.5472009422556035,-2.146947748890984,0.16539338307714635,-0.5472009422556039,-2.146947748890973,0,-0.5472009422556035,0.012876405093234232
0.3,2.2436042889703884,-2.167914585110961,0.16700859501067256,-0.552544841367371,-2.1679145851109567,0,-0.5525448413673821,-2.167914585110961,0.16700859501067256,-0.552544841367371,-2.1679145851109567,0,-0.5525448413673821,0.013002154536688631
0.32,2.2653031528808674,-2.188881421330917,0.16862380694411883,-0.5578887404791204,-2.188881421330912,0,-0.5578887404791075,-2.188881421330917,0.16862380694411883,-0.5578887404791204,-2.188881421330912,0,-0.5578887404791075,0.013127903980143029
0.34,2.2870020167913387,-2.2098482575508607,0.17023901887764137,-0.5632326395908667,-2.209848257550881,0,-0.563232639590872,-2.2098482575508607,0.17023901887764137,-0.5632326395908667,-2.209848257550881,0,-0.563232639590872,0.013253653423597425
0.36,2.308700880701862,-2.2308150937708593,0.1718542308111124,-0.5685765387026231,-2.2308150937708646,0,-0.5685765387026223,-2.2308150937708593,0.1718542308111124,-0.5685765387026231,-2.2308150937708646,0,-0.5685765387026223,0.013379402867051823
0.38,2.3303997446123463,-2.251781929990817,0.17346944274460308,-0.5739204378143765,-2.2517819299908197,0,-0.5739204378143654,-2.251781929990817,0.17346944274460308,-0.5739204378143765,-2.2517819299908197,0,-0.5739204378143654,0.013505152310506223
0.4,2.35209860852287,-2.272748766210821,0.17508465467807777,-0.5792643369261135,-2.2727487662108317,0,-0.579264336926105,-2.272748766210821,0.17508465467807777,-0.5792643369261135,-2.2727487662108317,0,-0.579264336926105,0.01363090175396062
0.42,2.3737974724333455,-2.2937156024307743,0.17669986661153636,-0.5846082360378544,-2.2937156024307725,0,-0.5846082360378553,-2.2937156024307743,0.17669986661153636,-0.5846082360378544,-2.2937156024307725,0,-0.5846082360378553,0.013756651197415017
0.44,2.3954963363438395,-2.3146824386507374,0.17831507854503403,-0.5899521351496251,-2.3146824386507276,0,-0.5899521351496126,-2.3146824386507374,0.17831507854503403,-0.5899521351496251,-2.3146824386507276,0,-0.5899521351496126,0.013882400640869414
0.46,2.4171952002543495,-2.335649274870729,0.1799302904785105,-0.5952960342613531,-2.3356492748707254,0,-0.5952960342613629,-2.335649274870729,0.1799302904785105,-0.5952960342613531,-2.3356492748707254,0,-0.5952960342613629,0.01400815008432381
0.48,2.4388940641648404,-2.356616111090694,0.18154550241199396,-0.6006399333731065,-2.3566161110906805,0,-0.6006399333731167,-2.356616111090694,0.18154550241199396,-0.6006399333731065,-2.3566161110906805,0,-0.6006399333731167,0.014133899527778212
0.5,2.46059292807532,-2.3775829473106462,0.18316071434548287,-0.6059838324848612,-2.3775829473106462,0,-0.6059838324848563,-2.3775829473106462,0.18316071434548287,-0.6059838324848612,-2.3775829473106462,0,-0.6059838324848563,0.014259648971232608
0.52,2.4833753326565997,-2.399596770102809,0.1848565825610745,-0.6115945812327963,-2.3995967701028,0,-0.6115945812327936,-2.399596770102809,0.1848565825610745,-0.6115945812327963,-2.3995967701028,0,-0.6115945812327936,0.014391677756720444
