Time,normE,es.EX,es.EY,es.EZ,es.tEX,es.tEY,es.tEZ,es.Ex,es.Ey,es.Ez,es.tEx,es.tEy,es.tEz,V
0.0,2.1899122220734757,2.023765371036105,0.12742832380485614,0.8181332279948521,2.023765371036111,0,0.8181332279948621,2.023765371036105,0.12742832380485614,0.8181332279948521,2.023765371036111,0,0.8181332279948621,0.01092364488652704
0.02,1.8914685997913097,1.747964422526736,0.11006225309223217,0.7066371408176284,1.7479644225267332,0,0.7066371408176257,1.747964422526736,0.11006225309223217,0.7066371408176284,1.7479644225267332,0,0.7066371408176257,0.009434958663344362
0.04,1.908868217138565,1.7640439446343796,0.1110747161336143,0.7131374962909227,1.7640439446343752,0,0.7131374962909236,1.7640439446343796,0.1110747161336143,0.7131374962909227,1.7640439446343752,0,0.7131374962909236,0.009521750705495333
0.06,1.9264065339748653,1.7802516421934111,0.11209525091850714,0.7196896714239556,1.7802516421934111,0,0.7196896714239522,1.7802516421934111,0.11209525091850714,0.7196896714239556,1.7802516421934111,0,0.7196896714239522,0.009609234335964376
0.08,1.9442545423802897,1.7967455373063705,0.11313380446089472,0.7263575394734927,1.796745537306375,0,0.7263575394734918,1.7967455373063705,0.11313380446089472,0.7263575394734927,1.796745537306375,0,0.7263575394734918,0.009698263284184525
0.1,1.962230715846433,1.8133578745421843,0.11417981501980401,0.7330732867394705,1.8133578745421914,0,0.7330732867394714,1.8133578745421843,0.11417981501980401,0.7330732867394705,1.8133578745421914,0,0.7330732867394714,0.009787931758188274
0.12,1.980206889312587,1.8299702117780052,0.11522582557871508,0.7397890340054591,1.829970211777999,0,0.739789034005458,1.8299702117780052,0.11522582557871508,0.7397890340054591,1.829970211777999,0,0.739789034005458,0.009877600232192025
0.14,1.998575089351225,1.8469448322802595,0.11629464811160595,0.7466512406717127,1.8469448322802595,0,0.7466512406717101,1.8469448322802595,0.11629464811160595,0.7466512406717127,1.8469448322802595,0,0.7466512406717101,0.009969224056408167
0.16,2.017475421746481,1.8644112119178944,0.11739443535537675,0.7537122496418942,1.8644112119179024,0,0.7537122496418891,1.8644112119178944,0.11739443535537675,0.7537122496418942,1.8644112119179024,0,0.7537122496418891,0.010063502050493186
0.18,2.036375754141745,1.8818775915555372,0.11849422259915621,0.7607732586120759,1.8818775915555328,0,0.7607732586120748,1.8818775915555372,0.11849422259915621,0.7607732586120759,1.8818775915555328,0,0.7607732586120748,0.010157780044578206
0.2,2.0552760865369875,1.899343971193158,0.11959400984293234,0.7678342675822547,1.8993439711931543,0,0.7678342675822485,1.899343971193158,0.11959400984293234,0.7678342675822547,1.8993439711931543,0,0.7678342675822485,0.010252058038663225
0.22,2.074176418932247,1.9168103508308016,0.12069379708670924,0.7748952765524251,1.9168103508308008,0,0.7748952765524337,1.9168103508308016,0.12069379708670924,0.7748952765524251,1.9168103508308008,0,0.7748952765524337,0.010346336032748248
0.24,2.0930767513274944,1.9342767304684267,0.12179358433049237,0.7819562855226045,1.9342767304684312,0,0.7819562855226079,1.9342767304684267,0.12179358433049237,0.7819562855226045,1.9342767304684312,0,0.7819562855226079,0.010440614026833267
0.26,2.1119770837227643,1.9517431101060776,0.12289337157426317,0.7890172944927825,1.9517431101060705,0,0.7890172944927833,1.9517431101060776,0.12289337157426317,0.7890172944927825,1.9517431101060705,0,0.7890172944927833,0.010534892020918288
0.28,2.1326533124493277,1.9708506535128576,0.12409649531188172,0.7967417552648159,1.9708506535128603,0,0.7967417552648213,1.9708506535128576,0.12409649531188172,0.7967417552648159,1.9708506535128603,0,0.7967417552648213,0.010638029127505987
0.3,2.1536234182121374,1.9902297782816643,0.12531671927207233,0.804576004680351,1.990229778281659,0,0.804576004680349,1.9902297782816643,0.12531671927207233,0.804576004680351,1.990229778281659,0,0.804576004680349,0.010742632248567573
0.32,2.1745935239749414,2.0096089030504656,0.1265369432322646,0.8124102540958849,2.0096089030504523,0,0.812410254095882,2.0096089030504656,0.1265369432322646,0.8124102540958849,2.0096089030504523,0,0.812410254095882,0.010847235369629159
0.34,2.1955636297377343,2.0289880278192562,0.12775716719247832,0.8202445035114094,2.028988027819258,0,0.8202445035114163,2.0289880278192562,0.12775716719247832,0.8202445035114094,2.028988027819258,0,0.8202445035114163,0.010951838490690747
0.36,2.216533735500535,2.048367152588054,0.1289773911526706,0.8280787529269407,2.0483671525880602,0,0.8280787529269369,2.048367152588054,0.1289773911526706,0.8280787529269407,2.0483671525880602,0,0.8280787529269369,0.011056441611752333
0.38,2.237503841263343,2.0677462773568562,0.13019761511287808,0.8359130023424812,2.0677462773568624,0,0.8359130023424832,2.0677462773568562,0.13019761511287808,0.8359130023424812,2.0677462773568624,0,0.8359130023424832,0.011161044732813917
0.4,2.2584739470261432,2.0871254021256593,0.1314178390730697,0.8437472517579983,2.087125402125663,0,0.8437472517579954,2.0871254021256593,0.1314178390730697,0.8437472517579983,2.087125402125663,0,0.8437472517579954,0.011265647853875503
0.42,2.2794440527889512,2.1065045268944598,0.13263806303326098,0.8515815011735433,2.106504526894456,0,0.8515815011735364,2.1065045268944598,0.13263806303326098,0.8515815011735433,2.106504526894456,0,0.8515815011735364,0.011370250974937091
0.44,2.300414158551757,2.1258836516632647,0.13385828699346491,0.85941575058907,2.1258836516632638,0,0.8594157505890694,2.1258836516632647,0.13385828699346491,0.85941575058907,2.1258836516632638,0,0.8594157505890694,0.011474854095998679
0.46,2.3213842643145552,2.145262776432059,0.1350785109536521,0.8672500000046044,2.145262776432059,0,0.8672500000046091,2.145262776432059,0.1350785109536521,0.8672500000046044,2.145262776432059,0,0.8672500000046091,0.01157945721706026
0.48,2.3423543700773495,2.164641901200853,0.1362987349138569,0.8750842494201241,2.164641901200861,0,0.8750842494201279,2.164641901200853,0.1362987349138569,0.8750842494201241,2.164641901200861,0,0.8750842494201279,0.01168406033812185
0.5,2.3633244758401544,2.1840210259696535,0.13751895887404664,0.8829184988356624,2.1840210259696526,0,0.8829184988356684,2.1840210259696535,0.13751895887404664,0.8829184988356624,2.1840210259696526,0,0.8829184988356684,0.011788663459183434
0.52,2.3842945816029695,2.2034001507384584,0.1387391828342459,0.8907527482512123,2.203400150738455,0,0.8907527482512125,2.2034001507384584,0.1387391828342459,0.8907527482512123,2.203400150738455,0,0.8907527482512125,0.01189326658024502
0.54,2.406959070759777,2.224345106406771,0.14005800056709006,0.8992200080423325,2.2243451064067763,0,0.899220008042326,2.224345106406771,0.14005800056709006,0.8992200080423325,2.2243451064067763,0,0.899220008042326,0.012006321414577616
0.56,2.430264169495607,2.2458820687465995,0.14141409446504616,0.9079265953148627,2.2458820687466012,0,0.9079265953148608,2.2458820687465995,0.14141409446504616,0.9079265953148627,2.2458820687466012,0,0.9079265953148608,0.012122571658225225
0.58,2.4535692682314307,2.2674190310864155,0.14277018836302047,0.9166331825874059,2.2674190310864173,0,0.9166331825874003,2.2674190310864155,0.14277018836302047,0.9166331825874059,2.2674190310864173,0,0.9166331825874003,0.012238821901872836
0.6,2.4768743669672566,2.2889559934262325,0.14412628226098456,0.9253397698599555,2.288955993426228,0,0.9253397698599457,2.2889559934262325,0.14412628226098456,0.9253397698599555,2.288955993426228,0,0.9253397698599457,0.012355072145520445
0.62,2.50017946570307,2.310492955766046,0.14548237615893433,0.9340463571324804,2.3104929557660423,0,0.934046357132476,2.310492955766046,0.14548237615893433,0.9340463571324804,2.3104929557660423,0,0.934046357132476,0.012471322389168057
0.64,2.523484564438894,2.3320299181058637,0.14683847005690898,0.9427529444050169,2.332029918105871,0,0.942752944405016,2.3320299181058637,0.14683847005690898,0.9427529444050169,2.332029918105871,0,0.942752944405016,0.012587572632815668
0.66,2.546789663174735,2.353566880445701,0.1481945639548664,0.9514595316775583,2.3535668804456993,0,0.9514595316775676,2.353566880445701,0.1481945639548664,0.9514595316775583,2.3535668804456993,0,0.9514595316775676,0.012703822876463279
