Time,normE,es.EX,es.EY,es.EZ,es.tEX,es.tEY,es.tEZ,es.Ex,es.Ey,es.Ez,es.tEx,es.tEy,es.tEz,V
0.0,2.3212019697937705,0.7164704972480249,0.17357436520009173,2.2010112537451945,0.7164704972480322,0,2.2010112537451914,0.7164704972480249,0.17357436520009173,2.2010112537451945,0.7164704972480322,0,2.2010112537451914,0.010856327014237138
0.02,2.0159843818105703,0.6222609523035875,0.1507508623143946,1.9115976830859718,0.6222609523035842,0,1.9115976830859704,0.6222609523035875,0.1507508623143946,1.9115976830859718,0.6222609523035842,0,1.9115976830859704,0.009428814791125518
0.04,2.0458811004331054,0.6314889852292169,0.1529864691845364,1.9399463627651374,0.6314889852292183,0,1.9399463627651432,0.6314889852292169,0.1529864691845364,1.9399463627651374,0.6314889852292183,0,1.9399463627651432,0.009568641783204454
0.06,2.076213851718117,0.6408515948815134,0.155254690037685,1.9687085003879785,0.6408515948815179,0,1.9687085003879723,0.6408515948815134,0.155254690037685,1.9687085003879785,0.6408515948815179,0,1.9687085003879723,0.009710509876559964
0.08,2.107350173073928,0.6504622417297737,0.15758299692600564,1.9982325984224865,0.6504622417297767,0,1.9982325984224882,0.6504622417297737,0.15758299692600564,1.9982325984224865,0.6504622417297767,0,1.9982325984224882,0.009856135615042567
0.1,2.13898508940284,0.660226789405774,0.15994858568450432,2.028229473685477,0.6602267894057832,0,2.0282294736854727,0.660226789405774,0.15994858568450432,2.028229473685477,0.6602267894057832,0,2.0282294736854727,0.010004092877606736
0.12,2.1706200057317764,0.6699913370817723,0.162314174443009,2.0582263489484927,0.6699913370817683,0,2.0582263489484873,0.6699913370817723,0.162314174443009,2.0582263489484927,0.6699913370817683,0,2.0582263489484873,0.010152050140170902
0.14,2.2029434459983293,0.6799684100439767,0.16473124706948072,2.088876095910095,0.6799684100439762,0,2.088876095910093,0.6799684100439767,0.16473124706948072,2.088876095910095,0.6799684100439762,0,2.088876095910093,0.010303227144813815
0.16,2.2373991637390485,0.6906036487658714,0.1673077591662695,2.1215477095641435,0.6906036487658795,0,2.1215477095641457,0.6906036487658714,0.1673077591662695,2.1215477095641435,0.6906036487658795,0,2.1215477095641457,0.010464375311143855
0.18,2.27185488147979,0.7012388874877827,0.1698842712630556,2.1542193232182103,0.70123888748779,0,2.1542193232181983,0.7012388874877827,0.1698842712630556,2.1542193232182103,0.70123888748779,0,2.1542193232181983,0.010625523477473895
0.2,2.306310599220523,0.7118741262096897,0.1724607833598435,2.1868909368722695,0.7118741262096933,0,2.186890936872267,0.7118741262096897,0.1724607833598435,2.1868909368722695,0.7118741262096933,0,2.186890936872267,0.010786671643803935
0.22,2.340766316961263,0.7225093649315892,0.1750372954566407,2.2195625505263377,0.7225093649315895,0,2.2195625505263603,0.7225093649315892,0.1750372954566407,2.2195625505263377,0.7225093649315895,0,2.2195625505263603,0.010947819810133973
0.24,2.3752220347019906,0.7331446036534961,0.17761380755341305,2.2522341641803916,0.733144603653507,0,2.2522341641804253,0.7331446036534961,0.17761380755341305,2.2522341641803916,0.733144603653507,0,2.2522341641804253,0.011108967976464013
0.26,2.4096777524427324,0.7437798423754037,0.18019031965020693,2.284905777834459,0.7437798423754032,0,2.2849057778344655,0.7437798423754037,0.18019031965020693,2.284905777834459,0.7437798423754032,0,2.2849057778344655,0.011270116142794051
0.28,2.4456492180380005,0.7548829349979451,0.18288017774650356,2.3190146552550663,0.7548829349979442,0,2.319014655255078,0.7548829349979451,0.18288017774650356,2.3190146552550663,0.7548829349979442,0,2.319014655255078,0.011438353861108964
0.3,2.4831482517559205,0.7664575299897998,0.18568426574925612,2.3545720046672702,0.7664575299898075,0,2.3545720046672685,0.7664575299897998,0.18568426574925612,2.3545720046672702,0.7664575299898075,0,2.3545720046672685,0.011613736417916388
0.32,2.520647285473836,0.7780321249816435,0.18848835375197637,2.3901293540794755,0.7780321249816424,0,2.3901293540794875,0.7780321249816435,0.18848835375197637,2.3901293540794755,0.7780321249816424,0,2.3901293540794875,0.011789118974723817
0.34,2.5581463191917715,0.789606719973502,0.1912924417547276,2.4256867034916954,0.7896067199735128,0,2.4256867034916816,0.789606719973502,0.1912924417547276,2.4256867034916954,0.7896067199735128,0,2.4256867034916816,0.011964501531531245
0.36,2.595645352909674,0.8011813149653534,0.19409652975744363,2.461244052903884,0.8011813149653477,0,2.4612440529038704,0.8011813149653534,0.19409652975744363,2.461244052903884,0.8011813149653477,0,2.4612440529038704,0.01213988408833867
0.38,2.633144386627606,0.8127559099572115,0.19690061776020606,2.4968014023160996,0.8127559099572181,0,2.496801402316093,0.8127559099572115,0.19690061776020606,2.4968014023160996,0.8127559099572181,0,2.496801402316093,0.012315266645146096
0.4,2.670643420345517,0.824330504949067,0.19970470576293953,2.532358751728295,0.8243305049490672,0,2.5323587517282995,0.824330504949067,0.19970470576293953,2.532358751728295,0.8243305049490672,0,2.5323587517282995,0.012490649201953523
0.42,2.7106022702243573,0.8366643600886903,0.20269272985776954,2.570248548010869,0.8366643600886903,0,2.5702485480108646,0.8366643600886903,0.20269272985776954,2.570248548010869,0.8366643600886903,0,2.5702485480108646,0.012677535646440093
0.44,2.7513722145739052,0.8492485720303724,0.205741404642535,2.6089074402892445,0.8492485720303691,0,2.60890744028924,0.8492485720303724,0.205741404642535,2.6089074402892445,0.8492485720303691,0,2.60890744028924,0.012868215358015694
