,Names,RMS,KURT,SKW,STD,POW,POW_Max,FFT,Sources
528,probe2_p_0.001 1 neur,5.200551214183715,-1.0831861342274145,-0.49484471048297934,2.2028426798362415,1829.8232515821555,800.6752956647706,91.87346769160112,1
529,probe2_p_0.0011 1 neur,5.262000208185451,-1.0854561156825877,-0.49955415927845537,2.229203030884783,1878.2185954445845,821.1902857348256,92.99990734268337,1
530,probe2_p_0.0012 1 neur,5.220445633256737,-1.083857534853079,-0.49401992700035924,2.21187277226011,1844.5973011088995,807.295031937225,92.20289934476912,1
531,probe2_p_0.0013 1 neur,5.273396274350065,-1.083870846440784,-0.5006079769019613,2.233004294941729,1886.466500956978,824.7685002857744,93.19636824643926,1
532,probe2_p_0.0014 1 neur,5.19045936995624,-1.0846678950596897,-0.5000591871223071,2.198407848868054,1827.5614970738254,799.0384791646495,91.73113512995366,1
533,probe2_p_0.0015 1 neur,5.297997900227788,-1.084117555126691,-0.49412139071935757,2.2447545234242194,1899.7468503161465,831.4108689503886,93.57312622841144,1
534,probe2_p_0.0016 1 neur,5.252683441496429,-1.0849646319526576,-0.4997621857609354,2.2249560616231863,1871.517817187296,818.2575315688462,92.8315175733668,1
535,probe2_p_0.0017 1 neur,5.196746166198111,-1.0849800010355535,-0.4999604968337986,2.2012456107508367,1831.8226973997548,800.8479939717762,91.84949905885107,1
536,probe2_p_0.0018 1 neur,5.199930998023727,-1.0847746916098613,-0.5000115360034628,2.202485156157534,1834.28486160349,801.9862448217717,91.90034546043644,1
537,probe2_p_0.0019 1 neur,5.210626299324586,-1.0850309147402355,-0.49981967670076927,2.207181833508588,1841.6392717320628,805.16954632692,92.08910411511692,1
538,probe2_p_0.002 1 neur,5.157193784134075,-1.085077040936218,-0.49984572586248516,2.18457070545648,1804.1176870672625,788.767765024057,91.14928170877711,1
539,probe2_p_0.0021 1 neur,5.171364753155304,-1.0812444346096364,-0.5037324215161723,2.1875800356199018,1792.4410056358843,779.1801823687168,91.64407035631342,1
540,probe2_p_0.0022 1 neur,5.182465132913515,-1.0847464853993634,-0.5000391457940889,2.195074338591279,1821.9725580495517,796.6024432730144,91.59022059237653,1
541,probe2_p_0.0023 1 neur,5.203571711859752,-1.0791959582960293,-0.5082471101319909,2.198270071490938,1842.9093862925913,805.1457441575412,92.21858395365825,1
542,probe2_p_0.0024 1 neur,5.126742932412855,-1.0842961751253932,-0.5003322056228614,2.17120899491328,1783.0111042082779,779.5631258992338,90.6035485184235,1
543,probe2_p_0.0025 1 neur,5.080732499944971,-1.083581505646138,-0.5007485722102046,2.151284670005232,1751.2517269691812,765.687156598494,89.7871922795957,1
544,probe2-5_p_0.001 1 neur,10.172972229608398,-1.0831861091367692,-0.4948449216351666,4.309053081409221,1741.782052429301,762.1512291710471,89.63594152408724,1
545,probe2-5_p_0.0011 1 neur,10.293189193866365,-1.0854659688442005,-0.49956706786208216,4.360619693722028,1787.845705066602,781.677908318805,90.73490065526025,1
546,probe2-5_p_0.0012 1 neur,10.211881442045462,-1.083861216942091,-0.49402047616178285,4.326712398588117,1755.844147816663,768.4519604853015,89.9573602864345,1
547,probe2-5_p_0.0013 1 neur,10.315474923525558,-1.0838703517170458,-0.5006083828699432,4.368058422432477,1795.6979482798781,785.0841954648337,90.92662675280742,1
548,probe2-5_p_0.0014 1 neur,10.153239916628877,-1.0846678898433963,-0.5000597666991163,4.300382919104093,1739.6270343774431,760.5921477191977,89.49706604072053,1
549,probe2-5_p_0.0015 1 neur,10.363615504019123,-1.084111201855314,-0.494121196352288,4.39103851827747,1808.33874705772,791.4069013971359,91.2942114662771,1
550,probe2-5_p_0.0016 1 neur,10.274980974530164,-1.0849682674748218,-0.4997701368067729,4.352329870159516,1781.467304092132,778.8860421370349,90.57063644587629,1
551,probe2-5_p_0.0017 1 neur,10.165550486121743,-1.0849772019523838,-0.4999513991281073,4.305943636310326,1743.6831783070552,762.3144883742906,89.61258257614521,1
552,probe2-5_p_0.0018 1 neur,10.17177538261694,-1.0847706460487392,-0.5000140233388839,4.30835669142153,1746.0272438004163,763.3982784607274,89.66217899633226,1
553,probe2-5_p_0.0019 1 neur,10.192705489368091,-1.0850311098480172,-0.49981914348692724,4.31755589073778,1753.0272759864347,766.4281095312716,89.84629417188916,1
554,probe2-5_p_0.002 1 neur,10.088188799430672,-1.0850739714327282,-0.49984297519498533,4.273316917173751,1717.3115597259293,750.8158386277026,88.92943900252752,1
555,probe2-5_p_0.0021 1 neur,10.115906024316303,-1.0812452691458336,-0.5037307833484924,4.279211139531044,1706.1961931961675,741.6892377189737,89.41211158598102,1
556,probe2-5_p_0.0022 1 neur,10.137616205226031,-1.0847452040405896,-0.5000367366439521,4.293864290005083,1734.307348395217,758.2734766780502,89.359601522069,1
557,probe2-5_p_0.0023 1 neur,10.17886881438292,-1.079165888946489,-0.5082563913895083,4.300091881171372,1754.237404554357,766.4060291666847,89.97265323987561,1
558,probe2-5_p_0.0024 1 neur,10.028618840249823,-1.0842983478052546,-0.500328967252741,4.247170910056477,1697.2207538939058,742.0542026933902,88.39694379558395,1
559,probe2-5_p_0.0025 1 neur,9.938616682120983,-1.083582151214177,-0.5007400160215288,4.208212477658443,1666.9900630073284,728.8458832635916,87.60053021632888,1
560,probe2-5.1_p_0.001 1 neur,9.740641408656108,-1.0831857140521783,-0.4948472268726567,4.125914527051125,1730.5331912024112,757.229102372059,89.34600796781962,1
561,probe2-5.1_p_0.0011 1 neur,9.855791694053243,-1.0854718530400378,-0.4995747896478628,4.175317083460844,1776.2982828242448,776.629247630768,90.4413980493419,1
562,probe2-5.1_p_0.0012 1 neur,9.777916187096757,-1.083866310803606,-0.49402122310145147,4.142839970289759,1744.5034680209446,763.4886524018269,89.66638336588929,1
563,probe2-5.1_p_0.0013 1 neur,9.87712957874127,-1.0838709120588894,-0.5006079314999234,4.182441724546791,1784.1001152519589,780.0135937526713,90.63251831014816,1
564,probe2-5.1_p_0.0014 1 neur,9.721785517293464,-1.0846678813815565,-0.5000603581426779,4.1176413884934595,1728.3914455588178,755.6797714202121,89.20758293763582,1
565,probe2-5.1_p_0.0015 1 neur,9.923222732539255,-1.0841129889987984,-0.49412125706900584,4.204448240551654,1796.6593947246954,786.2955220590744,90.99891798206878,1
566,probe2-5.1_p_0.0016 1 neur,9.838366502047947,-1.0849701579681539,-0.4997742648237803,4.167389272226231,1769.9615103130059,773.8555270196191,90.27768299204054,1
567,probe2-5.1_p_0.0017 1 neur,9.733580560373476,-1.084976701951514,-0.49994975479684806,4.122969728337399,1732.421527919631,757.3910399265653,89.32273271835841,1
568,probe2-5.1_p_0.0018 1 neur,9.739542974774833,-1.0847723086604848,-0.5000129903116756,4.12528237505939,1734.750459042329,758.467835120649,89.37216576771631,1
569,probe2-5.1_p_0.0019 1 neur,9.759582341244018,-1.085031017248665,-0.4998193808630639,4.1340867158564265,1741.705364938162,761.4781389142906,89.55568745331308,1
570,probe2-5.1_p_0.002 1 neur,9.6595052314927,-1.0850763678269597,-0.4998451126898406,4.091733800023323,1706.2203816609274,745.9667324150925,88.64180231424454,1
571,probe2-5.1_p_0.0021 1 neur,9.686047168859474,-1.081243986242397,-0.5037333001470792,4.097370913521068,1695.1769129261038,736.8991205453044,89.12291524697567,1
572,probe2-5.1_p_0.0022 1 neur,9.706841653090178,-1.0847453849692528,-0.5000372031912413,4.11140709152956,1723.1065324393614,753.3762586371836,89.07057490215122,1
573,probe2-5.1_p_0.0023 1 neur,9.746349372536747,-1.0791720043918467,-0.5082545035346734,4.117375300476863,1742.9079118520804,761.4563044217135,89.68164506670341,1
574,probe2-5.1_p_0.0024 1 neur,9.60247777182214,-1.0842978122608193,-0.5003297576497463,4.066701406228282,1686.2595452773796,737.2617779052557,88.11103216241003,1
575,probe2-5.1_p_0.0025 1 neur,9.51630221338604,-1.0835819652452643,-0.5007424801925724,4.029395496986722,1656.2241713171825,724.1387830659459,87.31719889519572,1
576,probe5_p_0.001 1 neur,5.040756547173874,-1.0831858693191596,-0.4948463170802012,2.1351525654742387,1831.1640591804958,801.262011961303,91.90711152883182,1
577,probe5_p_0.0011 1 neur,5.100337277104249,-1.0854657273423904,-0.4995667689255976,2.160713383377205,1879.5945757943773,821.7918708710591,93.03396836021304,1
578,probe5_p_0.0012 1 neur,5.0600410637148405,-1.0838660810175205,-0.49402118414326057,2.14390682939711,1845.9472447794935,807.885737677514,92.2366497343163,1
579,probe5_p_0.0013 1 neur,5.111384590108513,-1.0838711872216917,-0.500607717902578,2.1644007421615106,1887.8486115878868,825.3727796908058,93.23050224852375,1
580,probe5_p_0.0014 1 neur,5.030998503097422,-1.0846679010255469,-0.5000589015511956,2.130868541347728,1828.9007192135346,799.6240102875223,91.76474126436882,1
581,probe5_p_0.0015 1 neur,5.135236160609341,-1.0841165194625222,-0.4941213661822723,2.1757916777028297,1901.1392798435324,832.0202017285925,93.60740672343873,1
582,probe5_p_0.0016 1 neur,5.091324775510218,-1.0849690107378187,-0.49977174233301136,2.15661040067399,1872.890013786409,818.8574637037318,92.86554138386572,1
583,probe5_p_0.0017 1 neur,5.0371000211139005,-1.0849792748812477,-0.4999581410866099,2.1336230155119797,1833.165557375935,801.4351144255917,91.88314903747616,1
584,probe5_p_0.0018 1 neur,5.040188148351758,-1.0847723662813609,-0.5000129658592357,2.134822933615249,1835.6294899481286,802.5741212783656,91.93402003862418,1
585,probe5_p_0.0019 1 neur,5.0505573104917465,-1.0850307582597287,-0.4998200483073676,2.1393766653259565,1842.989634879224,805.7599324887433,92.1228623631476,1
586,probe5_p_0.002 1 neur,4.9987661529255005,-1.0850810064867054,-0.49984925066887964,2.117466020944746,1805.440631049516,789.3461553233814,91.18269189189292,1
587,probe5_p_0.0021 1 neur,5.012508236424007,-1.081242882690734,-0.5037354662808851,2.120379527903483,1793.7557434924875,779.7517086537322,91.67767645547191,1
588,probe5_p_0.0022 1 neur,5.023272709229009,-1.0847457347848264,-0.5000378879720981,2.1276461248735847,1823.3089596809787,797.1867458244782,91.62380443333996,1
589,probe5_p_0.0023 1 neur,5.043722976873597,-1.0791794761497988,-0.5082521959655718,2.130737868393157,1844.261039709772,805.7362483013338,92.2524047593009,1
590,probe5_p_0.0024 1 neur,4.969265800987681,-1.0842972919655767,-0.5003305514401507,2.1045127935080408,1784.319123733544,780.134994466284,90.63678014069177,1
591,probe5_p_0.0025 1 neur,4.924671215696699,-1.0835818337463772,-0.5007442661238266,2.0852055753051255,1752.5365404445215,766.2489277785049,89.8201191328188,1
592,probe7-2_p_0.001 1 neur,9.536294893335736,-1.08318625579017,-0.4948440909738669,4.039374591624951,1740.997377463256,761.8078707139173,89.61575318545624,1
593,probe7-2_p_0.0011 1 neur,9.648970416512793,-1.0854612347339185,-0.4995608767211075,4.087704314095867,1787.0403735142609,781.3258247628786,90.71446084175612,1
594,probe7-2_p_0.0012 1 neur,9.572724474043145,-1.0838694531502024,-0.4940216845433158,4.055899164939193,1755.0539639246074,768.1061821050523,89.93710751789438,1
595,probe7-2_p_0.0013 1 neur,9.669861080481926,-1.0838695908411315,-0.5006090009833563,4.094675925879882,1794.889229929233,784.7306031904216,90.90614903460536,1
596,probe7-2_p_0.0014 1 neur,9.517772647735223,-1.0846678571977357,-0.500061585848286,4.031232265169001,1738.8433934751722,760.249525046698,89.47690321679282,1
597,probe7-2_p_0.0015 1 neur,9.714981815966297,-1.0841156110371086,-0.4941213387395987,4.11622138431993,1807.523981030638,791.0503617139366,91.2736463451608,1
598,probe7-2_p_0.0016 1 neur,9.631906793923172,-1.0849698778472072,-0.4997736530015215,4.079935525230517,1780.6645680344677,778.5350766044744,90.55022891198115,1
599,probe7-2_p_0.0017 1 neur,9.529318163245186,-1.0849769421330708,-0.4999505530195589,4.036447493256255,1742.8975137470663,761.970990398695,89.59239572256988,1
600,probe7-2_p_0.0018 1 neur,9.53515135314791,-1.0847696949552947,-0.5000146105171699,4.038707115300008,1745.2406099602374,763.0543628057303,89.64198149235246,1
601,probe7-2_p_0.0019 1 neur,9.55477016500011,-1.0850310336692097,-0.4998193363164015,4.047330043922106,1752.2372813670927,766.0827171266354,89.82604413016031,1
602,probe7-2_p_0.002 1 neur,9.456792004976018,-1.085075693944573,-0.4998445109447779,4.005863632131424,1716.5376708605877,750.4775004489467,88.90940401013873,1
603,probe7-2_p_0.0021 1 neur,9.482770656276886,-1.0812439419513207,-0.503733387557048,4.011381250595268,1705.427147692767,741.3549266810462,89.39195673550549,1
604,probe7-2_p_0.0022 1 neur,9.50312624722333,-1.084745025350474,-0.5000361497717447,4.025120514737358,1733.5256689819403,757.9317104571314,89.33946149929521,1
605,probe7-2_p_0.0023 1 neur,9.54180027191832,-1.079169015197909,-0.5082554282334896,4.030961711776652,1753.4468545503653,766.0606580497408,89.95237208910295,1
606,probe7-2_p_0.0024 1 neur,9.400949891082167,-1.0842980682043828,-0.5003293942749372,3.9813517087760477,1696.4557486754152,741.7197453060077,88.37701604759144,1
607,probe7-2_p_0.0025 1 neur,9.31657960815694,-1.0835822125336572,-0.5007391733394442,3.9448294761835414,1666.2387770919127,728.5173712380064,87.58079335667576,1
608,probe1_p_0.001 1 neur,50.36753592651452,-1.083187116551463,-0.4948401114216643,21.334741686847885,1331.1949672341448,582.4911104663654,78.36186592810049,1
609,probe1_p_0.0011 1 neur,50.96230693859353,-1.0854535450387477,-0.4995503479558804,21.58976962166692,1366.3866383700454,597.409721893594,79.32234072651256,1
610,probe1_p_0.0012 1 neur,50.560176382769875,-1.0838419960569285,-0.4940176353127818,21.422118500658677,1341.9413314198055,587.3063927495044,78.64295296506766,1
611,probe1_p_0.0013 1 neur,51.0727416169185,-1.0838725845575705,-0.500606580141726,21.62659416180476,1372.393737731416,600.0141770553062,79.49023343985453,1
612,probe1_p_0.0014 1 neur,50.2696255388558,-1.0846679359684548,-0.5000533535221805,21.29158777510084,1329.5391316260059,581.2952582542896,78.24038651000231,1
613,probe1_p_0.0015 1 neur,51.31088349861798,-1.0841321808706856,-0.49412189423803143,21.74048157975126,1382.0505385939728,604.845779976452,79.81158739519566,1
614,probe1_p_0.0016 1 neur,50.87224183644252,-1.0849691600799867,-0.4997720533701852,21.548735640992533,1361.5094555571513,595.2739558344347,79.17881777875661,1
615,probe1_p_0.0017 1 neur,50.330393369622286,-1.0849825025134376,-0.4999684330265047,21.319005171196636,1332.6382178730312,582.6106658366928,78.34156980655122,1
616,probe1_p_0.0018 1 neur,50.361315909169775,-1.084787313878908,-0.5000036715249458,21.331141307176903,1334.431946578501,583.4407987650442,78.38487145986836,1
617,probe1_p_0.0019 1 neur,50.46480246638288,-1.085030131442841,-0.4998216550274423,21.376449344737445,1339.7784827001933,585.754469674589,78.54553328195217,1
618,probe1_p_0.002 1 neur,49.94720519154814,-1.0850959940613731,-0.4998625946137432,21.157702360214152,1312.4843407552275,573.8240351735574,77.74442671185106,1
619,probe1_p_0.0021 1 neur,50.08456341849043,-1.0812424332322983,-0.5037363584237299,21.18665094714476,1303.9860103524404,566.8469218617322,78.16598450189747,1
620,probe1_p_0.0022 1 neur,50.19213325326018,-1.0847470019723098,-0.5000413615298294,21.259291367769148,1325.4734902607756,579.523208052165,78.12027022626226,1
621,probe1_p_0.0023 1 neur,50.39660514935871,-1.0792047809899805,-0.5082443821422126,21.290269700609706,1340.7089997121843,585.7405431680986,78.65614546530675,1
622,probe1_p_0.0024 1 neur,49.65248207974198,-1.0842938784117158,-0.5003356141268531,21.028226073362173,1297.1301029903857,567.1281903455265,77.27857758237889,1
623,probe1_p_0.0025 1 neur,49.2069137419991,-1.0835802866665203,-0.500765524974638,20.835184320428173,1274.0285302508837,557.0333599935868,76.58270339150576,1
624,probe1.1_p_0.001 1 neur,49.68359445946886,-1.0831873723622047,-0.49484003694943923,21.045035536643073,1281.0024229653714,560.5284839516777,76.87027715464345,1
625,probe1.1_p_0.0011 1 neur,50.27031912514098,-1.0854592252406545,-0.49955778091475067,21.296599707123473,1314.8630423691166,574.8829513969341,77.81240001273812,1
626,probe1.1_p_0.0012 1 neur,49.87338459151547,-1.0838547433988843,-0.4940195003581862,21.13107722308094,1291.341090683527,565.1610215149459,77.14601266548713,1
627,probe1.1_p_0.0013 1 neur,50.37929423418269,-1.0838765123935108,-0.5006033919074762,21.332933600332332,1320.6440769313895,577.3891474058805,77.97714139064816,1
628,probe1.1_p_0.0014 1 neur,49.586943528860424,-1.0846679038338192,-0.5000568178512522,21.002441334637325,1279.4060810625317,559.3763019941965,76.75109887645884,1
629,probe1.1_p_0.0015 1 neur,50.61410575154884,-1.0841373568790633,-0.49412203874677507,21.44530067237593,1329.9378797166978,582.0387683418124,78.29238136757667,1
630,probe1.1_p_0.0016 1 neur,50.18136857311729,-1.0849644180527296,-0.49976170394347347,21.25605565678492,1310.1708206900564,572.82787779144,77.67167069514765,1
631,probe1.1_p_0.0017 1 neur,49.64697415414008,-1.0849829883421829,-0.49997002204543056,21.029517968289166,1282.3883676840057,560.6421071048482,76.85037235810447,1
632,probe1.1_p_0.0018 1 neur,49.67750381545532,-1.084792508996641,-0.5000004536974682,21.04153672538553,1284.1138807073035,561.4406342914683,76.89280894095943,1
633,probe1.1_p_0.0019 1 neur,49.779567694174375,-1.0850301487851957,-0.49982162006453285,21.08619104490576,1289.259780734372,563.6676122346868,77.05049226277642,1
634,probe1.1_p_0.002 1 neur,49.26900101039074,-1.0850958668199482,-0.49986245762926934,20.870412330829836,1262.9943385031158,552.1866983625727,76.2645312861886,1
635,probe1.1_p_0.0021 1 neur,49.404403052202696,-1.081238005196712,-0.5037450262815861,20.89889317303336,1254.8175208000512,545.4732873984173,76.67818298640154,1
636,probe1.1_p_0.0022 1 neur,49.51061433023478,-1.084747646599437,-0.5000427251844521,20.970638336243386,1275.493802695467,557.6711062341324,76.63327453415809,1
637,probe1.1_p_0.0023 1 neur,49.712367327590364,-1.0792145574053662,-0.5082413625950133,21.001230602022012,1290.1540541456206,563.6535939217836,77.1589682603549,1
638,probe1.1_p_0.0024 1 neur,48.97829120430803,-1.0842934011935146,-0.5003363393446041,20.74271672564476,1248.219154774477,545.7433579882478,75.8076301297686,1
639,probe1.1_p_0.0025 1 neur,48.53878875850829,-1.0835797447154858,-0.500772871259409,20.55228015095968,1225.9880906541646,536.0291978400394,75.1249236823253,1
640,probe5-6_p_0.001 1 neur,8.513366151121996,-1.08318568494775,-0.49484740457614124,3.606067772501687,1738.3320302126613,760.6416272017382,89.54711185102845,1
641,probe5-6_p_0.0011 1 neur,8.61400944033833,-1.0854693007222664,-0.49957143177798496,3.6492484057138346,1784.3038067192465,780.1293728276794,90.64497490467417,1
642,probe5-6_p_0.0012 1 neur,8.545937412957864,-1.0838698486751661,-0.494021739867437,3.620856105836916,1752.3652071744964,766.9293427389666,89.86820585146205,1
643,probe5-6_p_0.0013 1 neur,8.632659370193126,-1.0838695361859583,-0.500609044275965,3.6554758020285205,1792.140925321955,783.5290458678478,90.83652555613767,1
644,probe5-6_p_0.0014 1 neur,8.496892450448492,-1.084667869301752,-0.500060375969328,3.5988405274125768,1736.1810860921914,759.0855255500911,89.40838205710959,1
645,probe5-6_p_0.0015 1 neur,8.672957350142221,-1.0841083994358922,-0.494121097057066,3.6747065785049977,1804.7567218380823,789.8392932632214,91.20375148817757,1
646,probe5-6_p_0.0016 1 neur,8.598787979032245,-1.084970392720398,-0.49977476322121,3.6423221087646738,1777.9389931389962,777.3433975578758,90.48089998881153,1
647,probe5-6_p_0.0017 1 neur,8.507203973954775,-1.0849774466250262,-0.499952202484521,3.603497674850959,1740.2295148784299,760.8046172096498,89.52378607312586,1
648,probe5-6_p_0.0018 1 neur,8.512412695425079,-1.0847662143339623,-0.5000167517236029,3.605512393750634,1742.5691025347467,761.8863190300137,89.5733449676048,1
649,probe5-6_p_0.0019 1 neur,8.529930920952884,-1.0850308932348027,-0.4998197137040988,3.6132139230848486,1749.5552734204412,764.9101380703391,89.75727439335772,1
650,probe5-6_p_0.002 1 neur,8.442461684849322,-1.0850787891013431,-0.4998472747304257,3.576203158676699,1713.910418053379,749.3288516948828,88.84133621151834,1
651,probe5-6_p_0.0021 1 neur,8.465662841809738,-1.081244035111752,-0.5037332053023633,3.581126611685759,1702.8170851675195,740.2203224864573,89.32352528065344,1
652,probe5-6_p_0.0022 1 neur,8.483837425730488,-1.0847448193297151,-0.5000361159214184,3.5933928994537765,1730.8727305721522,756.771793436295,89.27107395469663,1
653,probe5-6_p_0.0023 1 neur,8.518359564538525,-1.079163268750536,-0.5082572016424792,3.5986041267612086,1750.763518839014,764.8883382964261,89.8835184885326,1
654,probe5-6_p_0.0024 1 neur,8.39262438434199,-1.0842984518628012,-0.5003288224134808,3.5543184357509388,1693.859751826287,740.5847350998819,88.30936985055882,1
655,probe5-6_p_0.0025 1 neur,8.317305505291701,-1.0835824846238529,-0.500735571530321,3.5217170452317195,1663.6892388037081,727.4026338664631,87.51376687256911,1
656,probe7-2.1_p_0.001 1 neur,10.471950742866797,-1.0831863159161232,-0.49484385909988304,4.435700098820052,1736.7972380114625,759.9700337256468,89.50757996630195,1
657,probe7-2.1_p_0.0011 1 neur,10.595678039200676,-1.0854614060493524,-0.4995610654429365,4.488768920432951,1782.728483272586,779.44066786155,90.60494721686436,1
658,probe7-2.1_p_0.0012 1 neur,10.511948997851722,-1.083870035977389,-0.4940217678066612,4.453841810185867,1750.819556869069,766.2529821026352,89.8285458292165,1
659,probe7-2.1_p_0.0013 1 neur,10.618617122672815,-1.0838690951988423,-0.5006094078468313,4.496424644922681,1790.5588261927567,782.8373197322946,90.79642099077716,1
660,probe7-2.1_p_0.0014 1 neur,10.451604930480837,-1.0846678449701206,-0.5000622591826658,4.4267549963138855,1734.6480474748969,758.415253206087,89.36889543209139,1
661,probe7-2.1_p_0.0015 1 neur,10.6681912836598,-1.0841015411519133,-0.4941208637820205,4.520068662163078,1803.1626441790204,789.1417847827462,91.1634779087156,1
662,probe7-2.1_p_0.0016 1 neur,10.576948304626784,-1.0849715352751335,-0.49977727397922733,4.48024402203964,1776.3682844471732,776.6566731950618,90.44092587068953,1
663,probe7-2.1_p_0.0017 1 neur,10.464288329725436,-1.0849761425431252,-0.49994795744129805,4.43248529445738,1738.6923666733383,760.1325505023715,89.48425096891134,1
664,probe7-2.1_p_0.0018 1 neur,10.470689932567579,-1.0847661226077043,-0.500016822637365,4.4349590079414645,1741.0300461914521,761.2134495854624,89.53378558868884,1
665,probe7-2.1_p_0.0019 1 neur,10.492239715226225,-1.0850312117596776,-0.4998188766730269,4.444438050571707,1748.0095102526298,764.234310926792,89.71760355832873,1
666,probe7-2.1_p_0.002 1 neur,10.384653987778218,-1.085071436433209,-0.49984070609862175,4.398892074178755,1712.3961911560332,748.6668546828937,88.80209750235485,1
667,probe7-2.1_p_0.0021 1 neur,10.413186122166254,-1.0812468012495593,-0.5037277714351863,4.404968776908057,1701.3121633842775,739.5661088911388,89.28403693367738,1
668,probe7-2.1_p_0.0022 1 neur,10.435523933952535,-1.0847435894112796,-0.5000331494369179,4.4200399475834296,1729.343206455192,756.1030532580979,89.2316225282061,1
669,probe7-2.1_p_0.0023 1 neur,10.477976527461088,-1.0791549447336133,-0.5082597707988964,4.4264460066851425,1749.216631673753,764.2125475605858,89.84378777165466,1
670,probe7-2.1_p_0.0024 1 neur,10.323324081978758,-1.0842992780096001,-0.5003276066167986,4.371973802524837,1692.3627881363036,739.9302835879278,88.27032894688256,1
671,probe7-2.1_p_0.0025 1 neur,10.230674742506752,-1.0835827250997336,-0.5007323586959951,4.331877287604656,1662.218960701844,726.7597441528796,87.4750968341682,1
672,probe8_p_0.001 1 neur,47.58787654296737,-1.0831873681353612,-0.4948383815795058,20.15737618630611,1278.44303310407,559.4085099245882,76.79348562012532,1
673,probe8_p_0.0011 1 neur,48.14967836552107,-1.0854501674022232,-0.4995461742901545,20.398230093514506,1312.2377592940989,573.7350404562953,77.7346887538721,1
674,probe8_p_0.0012 1 neur,47.76958283803369,-1.0838514647481254,-0.49401903863696667,20.23972049738615,1288.7625764939446,564.0325310260564,77.0689511372965,1
675,probe8_p_0.0013 1 neur,48.25401234273345,-1.0838712249565987,-0.5006076828666756,20.433019290839663,1318.008437242373,576.236680945735,77.89928854571835,1
676,probe8_p_0.0014 1 neur,47.49518574179191,-1.0846679169113302,-0.5000557461672336,20.116481380145597,1276.851178202055,558.2592604955116,76.67442886522824,1
677,probe8_p_0.0015 1 neur,48.47920213633226,-1.0841105209102595,-0.49412116815971013,20.540513290384588,1327.2807982255122,580.8765380534353,78.21421048227467,1
678,probe8_p_0.0016 1 neur,48.064548449111165,-1.0849665892558447,-0.49976645126974817,20.359419101102564,1307.5543231740949,571.6839062352374,77.59407478411099,1
679,probe8_p_0.0017 1 neur,47.55266956109166,-1.0849800294256065,-0.4999605755053148,20.142431582951946,1279.8274020431318,559.5224756905202,76.77360183027147,1
680,probe8_p_0.0018 1 neur,47.58181021307666,-1.084771556778983,-0.5000134429511316,20.153754607924043,1281.5508245683409,560.3201960540391,76.8160637130702,1
681,probe8_p_0.0019 1 neur,47.67969355557939,-1.0850307890957547,-0.49981996293826136,20.196748591337204,1286.684383362633,562.5415487631716,76.97341929341727,1
682,probe8_p_0.002 1 neur,47.190745943137195,-1.0850810266968105,-0.49984924872421427,19.98989320266698,1260.4724475251007,551.0842981607183,76.18846261789882,1
683,probe8_p_0.0021 1 neur,47.320445687675566,-1.0812449930194825,-0.5037313314876538,20.01740169292693,1252.3099605733419,544.3831184632318,76.60146712045929,1
684,probe8_p_0.0022 1 neur,47.422005800036985,-1.084744467857186,-0.5000354981545794,20.08594124923135,1272.9468989987686,556.5575370041037,76.55672856323407,1
685,probe8_p_0.0023 1 neur,47.61500751493739,-1.079169967424948,-0.5082551321657691,20.11510247574122,1287.5802455275166,562.5293177854112,77.08184984521105,1
686,probe8_p_0.0024 1 neur,46.912146210423245,-1.0842971147293508,-0.5003308096193937,19.867570709860463,1245.7269724185444,544.6540331509832,75.73183762363333,1
687,probe8_p_0.0025 1 neur,46.4911420869594,-1.0835818042062155,-0.5007452850885035,19.68529052684941,1223.5421861306368,534.9592536057422,75.0500521034312,1
688,probe8.1_p_0.001 1 neur,134.3754517164786,-1.0831902668061282,-0.494821271753783,56.92031470921563,1368.3714804784245,598.7586052723473,79.44844338962864,1
689,probe8.1_p_0.0011 1 neur,135.95764036101502,-1.0854040392537345,-0.49948563307894905,57.597699217095496,1404.5406485994163,614.0917687901228,80.42214813642198,1
690,probe8.1_p_0.0012 1 neur,134.88791135279027,-1.083793702579996,-0.4940105153419716,57.1519189912286,1379.4148522926657,603.7068985138638,79.73342737312461,1
691,probe8.1_p_0.0013 1 neur,136.25332061799708,-1.083883428196219,-0.5005977829014335,57.695879667866784,1410.7177049904653,616.7694256416214,80.59246812094065,1
692,probe8.1_p_0.0014 1 neur,134.11111673473536,-1.0846680701772564,-0.5000408076056866,56.80244579593365,1366.6656417035317,597.5275434319342,79.32526525991616,1
693,probe8.1_p_0.0015 1 neur,136.8873421858734,-1.0841707957641253,-0.4941232012924009,58.000243814075866,1420.6429152442904,621.7357164274281,80.91827149880596,1
694,probe8.1_p_0.0016 1 neur,135.7161559749474,-1.0849359010195212,-0.4996994053263196,57.48668779149314,1399.5305001841893,611.8973096599445,80.27675554572942,1
695,probe8.1_p_0.0017 1 neur,134.27202271653906,-1.0850072430022177,-0.5000493123681151,56.87458406585794,1369.8513072052904,598.8796153972761,79.42788393985019,1
696,probe8.1_p_0.0018 1 neur,134.35526768512156,-1.0848166523253275,-0.49998548095126866,56.908282701131874,1371.6956887323317,599.7333293415375,79.47178727154942,1
697,probe8.1_p_0.0019 1 neur,134.63083889704347,-1.0850291616903103,-0.49982415573736155,57.028250873616436,1377.1909719856567,602.1112880592559,79.63463865417745,1
