Time,normE,es.EX,es.EY,es.EZ,es.tEX,es.tEY,es.tEZ,es.Ex,es.Ey,es.Ez,es.tEx,es.tEy,es.tEz,V
0.0,2.649687667511424,1.056003276765583,0.27918756445187665,-2.4119317441337724,1.0560032767655834,0,-2.411931744133785,1.056003276765583,0.27918756445187665,-2.4119317441337724,1.0560032767655834,0,-2.411931744133785,0.013248671497901363
0.02,2.28855762704612,0.9120789543631962,0.24113666062590777,-2.0832058262734243,0.9120789543631966,0,-2.083205826273435,0.9120789543631962,0.24113666062590777,-2.0832058262734243,0.9120789543631966,0,-2.083205826273435,0.011442989425285783
0.04,2.3096067606676334,0.9204678502017163,0.24335452799142576,-2.1023662255659366,0.9204678502017165,0,-2.102366225565939,0.9204678502017163,0.24335452799142576,-2.1023662255659366,0.9204678502017165,0,-2.102366225565939,0.011548236949452255
0.06,2.330808844953104,0.9289177005609759,0.24558850778218044,-2.1216658525436722,0.9289177005609761,0,-2.121665852543682,0.9289177005609759,0.24558850778218044,-2.1216658525436722,0.9289177005609761,0,-2.121665852543682,0.011654249378666375
0.08,2.352418303619149,0.9375299030082875,0.2478654075557829,-2.1413363016105995,0.9375299030082878,0,-2.1413363016106004,0.9375299030082875,0.2478654075557829,-2.1413363016105995,0.9375299030082878,0,-2.1413363016106004,0.011762298865219982
0.1,2.3741364324882017,0.9461854141053627,0.2501537565600751,-2.1611056702798157,0.9461854141053596,0,-2.161105670279815,0.9461854141053627,0.2501537565600751,-2.1611056702798157,0.9461854141053596,0,-2.161105670279815,0.011870891752255221
0.12,2.3958545613572175,0.9548409252024015,0.25244210556437263,-2.180875038949008,0.9548409252024017,0,-2.1808750389490115,0.9548409252024015,0.25244210556437263,-2.180875038949008,0.9548409252024017,0,-2.1808750389490115,0.011979484639290458
0.14,2.4182093292501268,0.9637501959368349,0.2547975866760632,-2.2012239020633046,0.9637501959368353,0,-2.2012239020633046,0.9637501959368349,0.2547975866760632,-2.2012239020633046,0.9637501959368353,0,-2.2012239020633046,0.012091258668874148
0.16,2.4410155579070576,0.9728394156148163,0.25720067327746765,-2.221983702922717,0.9728394156148168,0,-2.2219837029227207,0.9728394156148163,0.25720067327746765,-2.221983702922717,0.9728394156148168,0,-2.2219837029227207,0.012205288546735355
0.18,2.463821786563994,0.9819286352928054,0.2596037598788463,-2.2427435037821297,0.9819286352928058,0,-2.2427435037821333,0.9819286352928054,0.2596037598788463,-2.2427435037821297,0.9819286352928058,0,-2.2427435037821333,0.012319318424596565
